lesson_id,client_id,date,time,branch,program,group,teacher,topic,enrolled,attended,total_absences,excused_absences,student_name,enrollment_status,attendance_flag,duration_academic_hours,duration_clock_hours
5044,731,31.08.2024,13:00,Южный,Английский,A1,Иванов,Разговор,1,1,0,0,Ученик_731,активна,1,2.0,60
5045,731,05.09.2024,17:00,Южный,Программирование,B2,Петров,Разговор,1,0,0,0,Ученик_731,заморожена,0,1.5,90
5046,731,13.09.2024,17:00,Южный,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_731,активна,1,1.5,45
5047,731,21.09.2024,17:00,Южный,Английский,A1,Сидорова,Грамматика,1,1,0,0,Ученик_731,активна,1,2.0,90
5048,731,01.10.2024,19:00,Южный,Программирование,C1,Сидорова,Разговор,1,0,0,0,Ученик_731,заморожена,0,1.5,60
5049,732,15.08.2024,13:00,Основной,Математика,B2,Иванов,Разговор,1,0,0,0,Ученик_732,заморожена,0,1.5,90
5050,732,28.08.2024,9:00,Основной,Английский,A1,Петров,Грамматика,1,1,0,0,Ученик_732,активна,1,2.0,90
5051,732,05.09.2024,16:00,Основной,Математика,A1,Сидорова,Разговор,1,1,0,0,Ученик_732,активна,1,1.0,90
5052,732,07.09.2024,14:00,Основной,Программирование,A1,Иванов,Лексика,1,1,0,0,Ученик_732,активна,1,1.5,90
5053,732,12.09.2024,13:00,Основной,Английский,C1,Иванов,Разговор,1,0,0,0,Ученик_732,заморожена,0,1.5,60
5054,732,23.09.2024,16:00,Основной,Английский,C1,Иванов,Грамматика,1,1,0,0,Ученик_732,активна,1,1.0,60
5055,732,30.09.2024,13:00,Основной,Английский,C1,Петров,Грамматика,1,0,0,0,Ученик_732,заморожена,0,2.0,45
5056,733,18.01.2025,17:00,Южный,Программирование,C1,Сидорова,Разговор,1,1,0,0,Ученик_733,активна,1,1.0,45
5057,733,19.01.2025,12:00,Южный,Математика,B2,Иванов,Разговор,1,1,0,0,Ученик_733,активна,1,2.0,90
5058,733,26.01.2025,18:00,Южный,Программирование,B2,Иванов,Лексика,1,0,0,0,Ученик_733,заморожена,0,1.0,90
5059,733,07.02.2025,15:00,Южный,Математика,B2,Иванов,Грамматика,1,1,0,0,Ученик_733,активна,1,1.5,90
5060,733,11.02.2025,16:00,Южный,Математика,B2,Петров,Грамматика,1,1,0,0,Ученик_733,активна,1,2.0,90
5061,733,15.02.2025,10:00,Южный,Программирование,A1,Иванов,Разговор,1,1,0,0,Ученик_733,активна,1,1.0,45
5062,733,28.02.2025,17:00,Южный,Английский,A1,Иванов,Лексика,1,1,0,0,Ученик_733,активна,1,1.0,90
5063,733,01.03.2025,16:00,Южный,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_733,активна,1,1.5,90
5064,733,12.03.2025,9:00,Южный,Программирование,B2,Иванов,Лексика,1,1,0,0,Ученик_733,активна,1,1.0,90
5065,733,18.03.2025,16:00,Южный,Английский,A1,Иванов,Лексика,1,1,0,0,Ученик_733,активна,1,1.5,90
5066,734,04.11.2025,16:00,Основной,Английский,A1,Петров,Грамматика,1,1,0,0,Ученик_734,активна,1,1.5,45
5067,734,13.11.2025,19:00,Основной,Английский,B2,Петров,Разговор,1,1,0,0,Ученик_734,активна,1,2.0,90
5068,734,16.11.2025,10:00,Основной,Программирование,A1,Иванов,Грамматика,1,1,0,0,Ученик_734,активна,1,1.5,45
5069,734,21.11.2025,13:00,Основной,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_734,активна,1,1.0,90
5070,734,29.11.2025,16:00,Основной,Английский,C1,Петров,Лексика,1,1,0,0,Ученик_734,активна,1,1.5,60
5071,734,11.12.2025,17:00,Основной,Программирование,B2,Петров,Лексика,1,1,0,0,Ученик_734,активна,1,1.5,90
5072,734,12.12.2025,20:00,Основной,Английский,B2,Сидорова,Лексика,1,0,0,0,Ученик_734,заморожена,0,2.0,60
5073,735,09.03.2025,18:00,Южный,Английский,A1,Сидорова,Разговор,1,0,0,0,Ученик_735,заморожена,0,2.0,90
5074,735,15.03.2025,16:00,Южный,Программирование,B2,Сидорова,Разговор,1,0,0,0,Ученик_735,заморожена,0,1.5,60
5075,735,21.03.2025,9:00,Южный,Программирование,A1,Петров,Лексика,1,1,0,0,Ученик_735,активна,1,1.0,45
5076,735,30.03.2025,9:00,Южный,Математика,C1,Сидорова,Грамматика,1,0,0,0,Ученик_735,заморожена,0,1.0,60
5077,735,02.04.2025,11:00,Южный,Математика,B2,Петров,Лексика,1,1,0,0,Ученик_735,активна,1,1.5,60
5078,735,14.04.2025,20:00,Южный,Программирование,B2,Петров,Разговор,1,1,0,0,Ученик_735,активна,1,1.0,60
5079,736,12.05.2025,14:00,Северный,Английский,A1,Петров,Грамматика,1,0,0,0,Ученик_736,заморожена,0,2.0,45
5080,736,16.05.2025,14:00,Северный,Программирование,A1,Иванов,Лексика,1,1,0,0,Ученик_736,активна,1,1.0,60
5081,736,26.05.2025,9:00,Северный,Программирование,A1,Сидорова,Лексика,1,0,0,0,Ученик_736,заморожена,0,2.0,90
5082,737,14.12.2024,20:00,Северный,Программирование,C1,Петров,Разговор,1,1,0,0,Ученик_737,активна,1,1.0,45
5083,737,23.12.2024,17:00,Северный,Английский,B2,Петров,Разговор,1,1,0,0,Ученик_737,активна,1,1.0,45
5084,737,03.01.2025,19:00,Северный,Математика,B2,Иванов,Грамматика,1,0,0,0,Ученик_737,заморожена,0,1.0,45
5085,737,11.01.2025,15:00,Северный,Программирование,A1,Иванов,Разговор,1,1,0,0,Ученик_737,активна,1,2.0,45
5086,738,13.02.2026,15:00,Северный,Английский,B2,Иванов,Грамматика,1,0,0,0,Ученик_738,заморожена,0,1.5,45
5087,738,19.02.2026,19:00,Северный,Математика,A1,Иванов,Грамматика,1,1,0,0,Ученик_738,активна,1,1.5,45
5088,738,26.02.2026,17:00,Северный,Программирование,B2,Петров,Лексика,1,0,0,0,Ученик_738,заморожена,0,2.0,60
5089,738,28.02.2026,12:00,Северный,Математика,C1,Петров,Лексика,1,1,0,0,Ученик_738,активна,1,2.0,90
5090,738,11.03.2026,16:00,Северный,Математика,A1,Петров,Грамматика,1,1,0,0,Ученик_738,активна,1,1.5,60
5091,738,20.03.2026,17:00,Северный,Программирование,C1,Сидорова,Разговор,1,0,0,0,Ученик_738,заморожена,0,1.5,90
5092,738,27.03.2026,12:00,Северный,Программирование,C1,Петров,Грамматика,1,0,0,0,Ученик_738,заморожена,0,1.5,90
5093,738,02.04.2026,20:00,Северный,Английский,C1,Сидорова,Грамматика,1,1,0,0,Ученик_738,активна,1,2.0,60
5094,738,29.03.2026,20:00,Северный,Английский,C1,Петров,Разговор,1,1,0,0,Ученик_738,активна,1,2.0,45
5095,738,07.03.2026,10:00,Северный,Математика,C1,Иванов,Разговор,1,0,0,0,Ученик_738,заморожена,0,2.0,60
5096,738,28.03.2026,19:00,Северный,Математика,B2,Петров,Грамматика,1,1,0,0,Ученик_738,активна,1,1.5,90
5097,739,06.09.2024,10:00,Основной,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_739,активна,1,2.0,60
5098,739,10.09.2024,17:00,Основной,Математика,A1,Петров,Грамматика,1,1,0,0,Ученик_739,активна,1,2.0,90
5099,739,14.09.2024,17:00,Основной,Программирование,C1,Иванов,Лексика,1,1,0,0,Ученик_739,активна,1,2.0,90
5100,739,27.09.2024,19:00,Основной,Английский,A1,Сидорова,Разговор,1,1,0,0,Ученик_739,активна,1,1.0,60
5101,739,29.09.2024,12:00,Основной,Математика,A1,Петров,Разговор,1,1,0,0,Ученик_739,активна,1,1.0,60
5102,740,18.02.2025,17:00,Южный,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_740,активна,1,1.5,90
5103,740,25.02.2025,11:00,Южный,Математика,C1,Петров,Грамматика,1,1,0,0,Ученик_740,активна,1,2.0,60
5104,740,08.03.2025,10:00,Южный,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_740,активна,1,1.0,45
5105,740,14.03.2025,13:00,Южный,Английский,C1,Сидорова,Грамматика,1,1,0,0,Ученик_740,активна,1,1.0,60
5106,741,31.08.2024,17:00,Основной,Математика,A1,Сидорова,Разговор,1,1,0,0,Ученик_741,активна,1,2.0,45
5107,741,09.09.2024,19:00,Основной,Английский,C1,Сидорова,Разговор,1,1,0,0,Ученик_741,активна,1,1.0,90
5108,741,15.09.2024,17:00,Основной,Английский,B2,Иванов,Лексика,1,1,0,0,Ученик_741,активна,1,1.5,45
5109,741,21.09.2024,11:00,Основной,Математика,C1,Иванов,Грамматика,1,1,0,0,Ученик_741,активна,1,2.0,90
5110,741,02.10.2024,15:00,Основной,Английский,B2,Иванов,Лексика,1,1,0,0,Ученик_741,активна,1,1.0,90
5111,741,09.10.2024,20:00,Основной,Математика,B2,Петров,Лексика,1,0,0,0,Ученик_741,заморожена,0,1.5,90
5112,741,11.10.2024,11:00,Основной,Математика,B2,Сидорова,Лексика,1,1,0,0,Ученик_741,активна,1,2.0,60
5113,741,17.10.2024,11:00,Основной,Английский,B2,Петров,Грамматика,1,1,0,0,Ученик_741,активна,1,1.5,45
5114,741,26.10.2024,19:00,Основной,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_741,активна,1,1.5,60
5115,741,06.11.2024,19:00,Основной,Математика,A1,Сидорова,Грамматика,1,1,0,0,Ученик_741,активна,1,1.5,60
5116,741,10.11.2024,20:00,Основной,Программирование,A1,Петров,Лексика,1,1,0,0,Ученик_741,активна,1,1.5,60
5117,742,05.06.2025,10:00,Северный,Английский,C1,Сидорова,Грамматика,1,1,0,0,Ученик_742,активна,1,1.0,45
5118,742,12.06.2025,16:00,Северный,Программирование,A1,Иванов,Лексика,1,1,0,0,Ученик_742,активна,1,2.0,60
5119,742,14.06.2025,11:00,Северный,Математика,B2,Иванов,Лексика,1,1,0,0,Ученик_742,активна,1,2.0,90
5120,743,18.04.2025,9:00,Основной,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_743,активна,1,1.5,45
5121,743,01.05.2025,14:00,Основной,Математика,B2,Иванов,Лексика,1,1,0,0,Ученик_743,активна,1,1.0,45
5122,743,02.05.2025,10:00,Основной,Математика,C1,Петров,Грамматика,1,1,0,0,Ученик_743,активна,1,2.0,90
5123,743,09.05.2025,18:00,Основной,Программирование,C1,Иванов,Лексика,1,1,0,0,Ученик_743,активна,1,2.0,60
5124,743,19.05.2025,20:00,Основной,Английский,C1,Иванов,Грамматика,1,1,0,0,Ученик_743,активна,1,1.5,60
5125,743,23.05.2025,16:00,Основной,Математика,C1,Иванов,Лексика,1,1,0,0,Ученик_743,активна,1,1.5,90
5126,743,03.06.2025,18:00,Основной,Английский,C1,Иванов,Разговор,1,1,0,0,Ученик_743,активна,1,1.5,60
5127,744,07.12.2024,13:00,Южный,Английский,C1,Иванов,Разговор,1,1,0,0,Ученик_744,активна,1,1.0,45
5128,744,12.12.2024,19:00,Южный,Английский,B2,Петров,Грамматика,1,1,0,0,Ученик_744,активна,1,2.0,90
5129,744,23.12.2024,20:00,Южный,Математика,A1,Иванов,Разговор,1,1,0,0,Ученик_744,активна,1,2.0,45
5130,744,31.12.2024,14:00,Южный,Английский,B2,Сидорова,Лексика,1,1,0,0,Ученик_744,активна,1,2.0,60
5131,744,02.01.2025,11:00,Южный,Английский,C1,Петров,Лексика,1,1,0,0,Ученик_744,активна,1,1.5,45
5132,744,13.01.2025,9:00,Южный,Программирование,A1,Петров,Разговор,1,1,0,0,Ученик_744,активна,1,2.0,45
5133,744,15.01.2025,17:00,Южный,Программирование,A1,Иванов,Разговор,1,0,0,0,Ученик_744,заморожена,0,1.0,45
5134,744,21.01.2025,12:00,Южный,Математика,C1,Иванов,Разговор,1,1,0,0,Ученик_744,активна,1,1.5,90
5135,745,05.04.2025,20:00,Основной,Программирование,C1,Иванов,Грамматика,1,1,0,0,Ученик_745,активна,1,1.0,45
5136,745,12.04.2025,17:00,Основной,Английский,B2,Сидорова,Разговор,1,1,0,0,Ученик_745,активна,1,1.0,45
5137,745,15.04.2025,18:00,Основной,Математика,B2,Сидорова,Лексика,1,0,0,0,Ученик_745,заморожена,0,1.0,45
5138,745,24.04.2025,14:00,Основной,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_745,активна,1,1.0,60
5139,745,26.04.2025,19:00,Основной,Английский,B2,Сидорова,Грамматика,1,1,0,0,Ученик_745,активна,1,2.0,90
5140,746,29.11.2025,20:00,Северный,Программирование,B2,Иванов,Разговор,1,0,0,0,Ученик_746,заморожена,0,2.0,60
5141,746,07.12.2025,12:00,Северный,Математика,C1,Иванов,Разговор,1,1,0,0,Ученик_746,активна,1,1.5,45
5142,746,18.12.2025,13:00,Северный,Программирование,B2,Петров,Разговор,1,0,0,0,Ученик_746,заморожена,0,1.0,45
5143,746,20.12.2025,20:00,Северный,Английский,A1,Петров,Лексика,1,0,0,0,Ученик_746,заморожена,0,2.0,90
5144,746,30.12.2025,11:00,Северный,Программирование,C1,Иванов,Лексика,1,1,0,0,Ученик_746,активна,1,1.5,90
5145,746,04.01.2026,18:00,Северный,Английский,B2,Иванов,Разговор,1,0,0,0,Ученик_746,заморожена,0,2.0,45
5146,746,13.01.2026,17:00,Северный,Математика,B2,Иванов,Грамматика,1,1,0,0,Ученик_746,активна,1,2.0,90
5147,746,17.01.2026,10:00,Северный,Математика,C1,Сидорова,Разговор,1,0,0,0,Ученик_746,заморожена,0,2.0,45
5148,746,26.01.2026,16:00,Северный,Программирование,B2,Сидорова,Разговор,1,1,0,0,Ученик_746,активна,1,1.0,90
5149,746,29.01.2026,18:00,Северный,Программирование,C1,Сидорова,Разговор,1,1,0,0,Ученик_746,активна,1,2.0,45
5150,747,11.10.2024,13:00,Основной,Программирование,A1,Иванов,Разговор,1,1,0,0,Ученик_747,активна,1,2.0,45
5151,747,21.10.2024,17:00,Основной,Математика,B2,Сидорова,Лексика,1,1,0,0,Ученик_747,активна,1,2.0,90
5152,747,28.10.2024,13:00,Основной,Английский,A1,Сидорова,Грамматика,1,1,0,0,Ученик_747,активна,1,1.5,45
5153,747,03.11.2024,17:00,Основной,Английский,B2,Сидорова,Грамматика,1,1,0,0,Ученик_747,активна,1,1.0,45
5154,747,04.11.2024,9:00,Основной,Английский,C1,Петров,Лексика,1,1,0,0,Ученик_747,активна,1,1.0,90
5155,748,11.09.2024,19:00,Основной,Английский,C1,Сидорова,Грамматика,1,1,0,0,Ученик_748,активна,1,1.5,60
5156,748,18.09.2024,15:00,Основной,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_748,активна,1,2.0,60
5157,748,26.09.2024,20:00,Основной,Английский,A1,Иванов,Лексика,1,1,0,0,Ученик_748,активна,1,2.0,90
5158,748,28.09.2024,12:00,Основной,Математика,A1,Петров,Разговор,1,1,0,0,Ученик_748,активна,1,1.0,60
5159,749,24.07.2025,19:00,Северный,Английский,A1,Иванов,Лексика,1,0,0,0,Ученик_749,заморожена,0,1.0,90
5160,749,27.07.2025,19:00,Северный,Математика,A1,Петров,Разговор,1,1,0,0,Ученик_749,активна,1,1.5,60
5161,749,03.08.2025,14:00,Северный,Математика,C1,Петров,Грамматика,1,1,0,0,Ученик_749,активна,1,1.5,90
5162,749,17.08.2025,16:00,Северный,Математика,A1,Иванов,Разговор,1,1,0,0,Ученик_749,активна,1,2.0,45
5163,749,22.08.2025,19:00,Северный,Программирование,C1,Иванов,Разговор,1,1,0,0,Ученик_749,активна,1,1.0,90
5164,749,24.08.2025,20:00,Северный,Математика,A1,Петров,Разговор,1,1,0,0,Ученик_749,активна,1,1.5,60
5165,749,01.09.2025,13:00,Северный,Английский,A1,Сидорова,Грамматика,1,1,0,0,Ученик_749,активна,1,1.0,45
5166,749,07.09.2025,18:00,Северный,Математика,B2,Петров,Грамматика,1,1,0,0,Ученик_749,активна,1,1.0,60
5167,750,28.02.2026,16:00,Основной,Математика,B2,Петров,Лексика,1,0,0,0,Ученик_750,заморожена,0,2.0,60
5168,750,10.03.2026,17:00,Основной,Математика,C1,Петров,Лексика,1,1,0,0,Ученик_750,активна,1,2.0,60
5169,750,12.03.2026,15:00,Основной,Математика,B2,Сидорова,Лексика,1,1,0,0,Ученик_750,активна,1,2.0,45
5170,750,25.03.2026,17:00,Основной,Математика,A1,Иванов,Грамматика,1,1,0,0,Ученик_750,активна,1,1.0,45
5171,750,28.03.2026,13:00,Основной,Математика,C1,Петров,Лексика,1,1,0,0,Ученик_750,активна,1,1.0,45
5172,750,18.03.2026,14:00,Основной,Английский,C1,Петров,Разговор,1,1,0,0,Ученик_750,активна,1,2.0,90
5173,750,23.03.2026,13:00,Основной,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_750,активна,1,1.5,45
5174,750,11.03.2026,12:00,Основной,Английский,B2,Иванов,Лексика,1,1,0,0,Ученик_750,активна,1,2.0,60
5175,750,05.03.2026,10:00,Основной,Программирование,B2,Сидорова,Грамматика,1,1,0,0,Ученик_750,активна,1,1.0,90
5176,750,05.03.2026,19:00,Основной,Программирование,B2,Петров,Разговор,1,0,0,0,Ученик_750,заморожена,0,1.5,45
5177,750,14.03.2026,10:00,Основной,Программирование,A1,Иванов,Разговор,1,1,0,0,Ученик_750,активна,1,1.0,60
5178,751,12.09.2025,18:00,Северный,Математика,B2,Сидорова,Грамматика,1,1,0,0,Ученик_751,активна,1,1.0,90
5179,751,18.09.2025,20:00,Северный,Программирование,B2,Петров,Разговор,1,1,0,0,Ученик_751,активна,1,1.5,60
5180,751,28.09.2025,13:00,Северный,Программирование,C1,Иванов,Разговор,1,1,0,0,Ученик_751,активна,1,2.0,60
5181,751,04.10.2025,13:00,Северный,Английский,C1,Петров,Разговор,1,1,0,0,Ученик_751,активна,1,1.5,60
5182,751,13.10.2025,12:00,Северный,Программирование,B2,Петров,Лексика,1,0,0,0,Ученик_751,заморожена,0,2.0,90
5183,751,19.10.2025,15:00,Северный,Английский,B2,Сидорова,Разговор,1,1,0,0,Ученик_751,активна,1,1.0,90
5184,751,30.10.2025,15:00,Северный,Математика,C1,Петров,Разговор,1,1,0,0,Ученик_751,активна,1,2.0,45
5185,751,03.11.2025,18:00,Северный,Математика,C1,Петров,Грамматика,1,1,0,0,Ученик_751,активна,1,2.0,45
5186,751,13.11.2025,20:00,Северный,Английский,C1,Иванов,Лексика,1,1,0,0,Ученик_751,активна,1,1.0,90
5187,751,14.11.2025,15:00,Северный,Английский,B2,Петров,Разговор,1,1,0,0,Ученик_751,активна,1,1.5,60
5188,751,20.11.2025,19:00,Северный,Программирование,B2,Петров,Разговор,1,1,0,0,Ученик_751,активна,1,1.5,90
5189,752,16.04.2025,14:00,Северный,Математика,C1,Иванов,Разговор,1,1,0,0,Ученик_752,активна,1,1.0,60
5190,752,17.04.2025,16:00,Северный,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_752,активна,1,1.0,90
5191,752,26.04.2025,13:00,Северный,Английский,A1,Сидорова,Грамматика,1,1,0,0,Ученик_752,активна,1,2.0,60
5192,752,05.05.2025,11:00,Северный,Английский,A1,Петров,Разговор,1,1,0,0,Ученик_752,активна,1,2.0,45
5193,752,09.05.2025,14:00,Северный,Математика,A1,Иванов,Лексика,1,1,0,0,Ученик_752,активна,1,1.0,90
5194,752,21.05.2025,12:00,Северный,Математика,A1,Петров,Разговор,1,1,0,0,Ученик_752,активна,1,1.0,90
5195,752,27.05.2025,16:00,Северный,Программирование,A1,Иванов,Грамматика,1,1,0,0,Ученик_752,активна,1,1.0,60
5196,752,01.06.2025,9:00,Северный,Английский,C1,Сидорова,Грамматика,1,0,0,0,Ученик_752,заморожена,0,1.0,60
5197,753,06.02.2025,16:00,Северный,Математика,A1,Петров,Лексика,1,0,0,0,Ученик_753,заморожена,0,1.0,45
5198,753,17.02.2025,9:00,Северный,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_753,активна,1,1.0,45
5199,753,25.02.2025,10:00,Северный,Программирование,B2,Сидорова,Грамматика,1,1,0,0,Ученик_753,активна,1,2.0,90
5200,753,06.03.2025,11:00,Северный,Математика,A1,Иванов,Лексика,1,1,0,0,Ученик_753,активна,1,2.0,90
5201,753,07.03.2025,19:00,Северный,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_753,активна,1,1.5,45
5202,753,16.03.2025,17:00,Северный,Математика,A1,Петров,Разговор,1,1,0,0,Ученик_753,активна,1,2.0,90
5203,753,24.03.2025,11:00,Северный,Математика,A1,Сидорова,Грамматика,1,1,0,0,Ученик_753,активна,1,2.0,45
5204,753,01.04.2025,16:00,Северный,Английский,A1,Петров,Грамматика,1,1,0,0,Ученик_753,активна,1,1.5,90
5205,753,08.04.2025,12:00,Северный,Английский,B2,Иванов,Грамматика,1,0,0,0,Ученик_753,заморожена,0,1.0,90
5206,753,10.04.2025,14:00,Северный,Программирование,C1,Сидорова,Грамматика,1,1,0,0,Ученик_753,активна,1,1.5,60
5207,754,20.02.2026,9:00,Северный,Программирование,B2,Иванов,Лексика,1,1,0,0,Ученик_754,активна,1,1.5,90
5208,754,28.02.2026,14:00,Северный,Математика,B2,Иванов,Разговор,1,1,0,0,Ученик_754,активна,1,1.5,90
5209,754,05.03.2026,11:00,Северный,Программирование,B2,Иванов,Разговор,1,1,0,0,Ученик_754,активна,1,2.0,60
5210,754,15.03.2026,15:00,Северный,Программирование,C1,Иванов,Грамматика,1,1,0,0,Ученик_754,активна,1,1.5,90
5211,754,23.03.2026,12:00,Северный,Английский,C1,Иванов,Лексика,1,1,0,0,Ученик_754,активна,1,2.0,90
5212,755,01.01.2026,15:00,Основной,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_755,активна,1,1.0,60
5213,755,10.01.2026,14:00,Основной,Английский,A1,Петров,Лексика,1,1,0,0,Ученик_755,активна,1,1.0,60
5214,755,19.01.2026,15:00,Основной,Математика,B2,Сидорова,Разговор,1,1,0,0,Ученик_755,активна,1,2.0,90
5215,755,20.01.2026,14:00,Основной,Программирование,B2,Сидорова,Лексика,1,1,0,0,Ученик_755,активна,1,2.0,90
5216,755,29.01.2026,11:00,Основной,Математика,A1,Иванов,Лексика,1,1,0,0,Ученик_755,активна,1,1.0,45
5217,755,03.02.2026,20:00,Основной,Английский,C1,Иванов,Грамматика,1,1,0,0,Ученик_755,активна,1,1.5,90
5218,755,17.02.2026,10:00,Основной,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_755,активна,1,1.5,90
5219,755,18.02.2026,10:00,Основной,Математика,C1,Иванов,Грамматика,1,1,0,0,Ученик_755,активна,1,1.0,90
5220,756,13.02.2025,11:00,Северный,Английский,A1,Сидорова,Лексика,1,1,0,0,Ученик_756,активна,1,2.0,45
5221,756,18.02.2025,11:00,Северный,Программирование,B2,Петров,Лексика,1,1,0,0,Ученик_756,активна,1,1.0,45
5222,756,25.02.2025,11:00,Северный,Английский,B2,Иванов,Грамматика,1,0,0,0,Ученик_756,заморожена,0,1.0,45
5223,756,02.03.2025,9:00,Северный,Английский,A1,Иванов,Грамматика,1,0,0,0,Ученик_756,заморожена,0,1.0,60
5224,756,09.03.2025,19:00,Северный,Английский,B2,Сидорова,Грамматика,1,1,0,0,Ученик_756,активна,1,1.5,45
5225,756,21.03.2025,20:00,Северный,Английский,B2,Иванов,Грамматика,1,1,0,0,Ученик_756,активна,1,2.0,60
5226,756,27.03.2025,16:00,Северный,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_756,активна,1,2.0,90
5227,756,01.04.2025,16:00,Северный,Математика,B2,Иванов,Разговор,1,1,0,0,Ученик_756,активна,1,2.0,60
5228,757,10.12.2024,14:00,Основной,Английский,B2,Иванов,Лексика,1,1,0,0,Ученик_757,активна,1,1.0,90
5229,757,13.12.2024,16:00,Основной,Английский,C1,Иванов,Лексика,1,1,0,0,Ученик_757,активна,1,1.0,45
5230,757,23.12.2024,16:00,Основной,Английский,A1,Сидорова,Лексика,1,1,0,0,Ученик_757,активна,1,1.5,60
5231,757,26.12.2024,16:00,Основной,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_757,активна,1,2.0,45
5232,757,04.01.2025,18:00,Основной,Программирование,C1,Сидорова,Лексика,1,1,0,0,Ученик_757,активна,1,2.0,60
5233,757,14.01.2025,20:00,Основной,Программирование,A1,Сидорова,Лексика,1,1,0,0,Ученик_757,активна,1,1.0,90
5234,757,16.01.2025,15:00,Основной,Английский,C1,Иванов,Грамматика,1,1,0,0,Ученик_757,активна,1,1.0,45
5235,758,24.11.2025,20:00,Основной,Английский,A1,Сидорова,Лексика,1,1,0,0,Ученик_758,активна,1,1.0,90
5236,758,30.11.2025,18:00,Основной,Английский,B2,Иванов,Лексика,1,1,0,0,Ученик_758,активна,1,2.0,45
5237,758,09.12.2025,9:00,Основной,Программирование,C1,Иванов,Лексика,1,0,0,0,Ученик_758,заморожена,0,1.5,45
5238,758,14.12.2025,11:00,Основной,Английский,C1,Иванов,Лексика,1,1,0,0,Ученик_758,активна,1,1.5,60
5239,758,26.12.2025,17:00,Основной,Программирование,C1,Сидорова,Грамматика,1,1,0,0,Ученик_758,активна,1,2.0,90
5240,758,29.12.2025,20:00,Основной,Программирование,B2,Иванов,Лексика,1,1,0,0,Ученик_758,активна,1,1.5,45
5241,758,05.01.2026,16:00,Основной,Математика,A1,Петров,Грамматика,1,1,0,0,Ученик_758,активна,1,1.5,90
5242,758,12.01.2026,17:00,Основной,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_758,активна,1,1.5,90
5243,759,11.02.2025,18:00,Основной,Английский,B2,Иванов,Грамматика,1,0,0,0,Ученик_759,заморожена,0,2.0,90
5244,759,21.02.2025,16:00,Основной,Математика,C1,Петров,Грамматика,1,1,0,0,Ученик_759,активна,1,2.0,90
5245,759,26.02.2025,16:00,Основной,Английский,A1,Иванов,Разговор,1,1,0,0,Ученик_759,активна,1,2.0,90
5246,759,06.03.2025,16:00,Основной,Английский,C1,Петров,Грамматика,1,1,0,0,Ученик_759,активна,1,2.0,60
5247,759,14.03.2025,13:00,Основной,Математика,C1,Петров,Лексика,1,1,0,0,Ученик_759,активна,1,1.5,90
5248,759,22.03.2025,18:00,Основной,Английский,B2,Сидорова,Грамматика,1,1,0,0,Ученик_759,активна,1,2.0,60
5249,760,19.03.2026,9:00,Северный,Программирование,C1,Петров,Разговор,1,0,0,0,Ученик_760,заморожена,0,1.0,90
5250,760,22.03.2026,19:00,Северный,Английский,C1,Иванов,Лексика,1,0,0,0,Ученик_760,заморожена,0,1.0,90
5251,760,01.04.2026,19:00,Северный,Программирование,C1,Петров,Разговор,1,0,0,0,Ученик_760,заморожена,0,1.0,45
5252,760,04.03.2026,14:00,Северный,Математика,C1,Петров,Грамматика,1,0,0,0,Ученик_760,заморожена,0,2.0,60
5253,760,28.03.2026,15:00,Северный,Математика,B2,Сидорова,Разговор,1,0,0,0,Ученик_760,заморожена,0,1.0,90
5254,760,31.03.2026,18:00,Северный,Математика,B2,Петров,Грамматика,1,0,0,0,Ученик_760,заморожена,0,1.0,45
5255,760,06.03.2026,13:00,Северный,Математика,A1,Сидорова,Грамматика,1,1,0,0,Ученик_760,активна,1,1.0,60
5256,760,24.03.2026,20:00,Северный,Английский,A1,Петров,Разговор,1,0,0,0,Ученик_760,заморожена,0,1.0,60
5257,760,23.03.2026,20:00,Северный,Программирование,A1,Петров,Грамматика,1,0,0,0,Ученик_760,заморожена,0,1.5,45
5258,761,30.06.2025,10:00,Основной,Английский,C1,Иванов,Лексика,1,1,0,0,Ученик_761,активна,1,2.0,60
5259,761,06.07.2025,9:00,Основной,Программирование,C1,Петров,Грамматика,1,1,0,0,Ученик_761,активна,1,2.0,45
5260,761,12.07.2025,14:00,Основной,Английский,C1,Петров,Лексика,1,1,0,0,Ученик_761,активна,1,2.0,60
