homework_id,client_id,date,score,topic
3386,757,27.03.2025,1.0,Грамматика
3387,758,04.01.2026,4.4,Письмо
3388,758,06.01.2026,4.2,Лексика
3389,758,03.04.2026,5.0,Письмо
3390,759,24.04.2025,1.0,Письмо
3391,759,07.07.2025,1.0,Аудирование
3392,759,21.04.2025,1.0,Письмо
3393,759,23.07.2025,1.0,Аудирование
3394,760,17.03.2026,2.7,Аудирование
3395,760,20.05.2026,1.1,Лексика
3396,760,24.04.2026,1.9,Аудирование
3397,760,15.08.2026,2.9,Грамматика
3398,761,29.08.2025,4.2,Грамматика
3399,761,19.11.2025,3.8,Грамматика
3400,761,01.08.2025,3.8,Лексика
3401,761,03.08.2025,3.6,Грамматика
3402,761,05.09.2025,3.5,Аудирование
3403,762,05.02.2025,4.0,Лексика
3404,762,19.12.2024,2.4,Лексика
3405,762,08.01.2025,4.0,Письмо
3406,762,26.12.2024,3.1,Аудирование
3407,762,02.01.2025,4.5,Письмо
3408,762,06.03.2025,3.2,Аудирование
3409,762,03.01.2025,5.0,Письмо
3410,763,12.06.2025,4.3,Аудирование
3411,763,27.05.2025,5.0,Письмо
3412,764,20.07.2025,3.1,Аудирование
3413,764,01.06.2025,3.6,Аудирование
3414,764,16.08.2025,4.3,Письмо
3415,764,19.09.2025,3.7,Аудирование
3416,764,08.07.2025,3.8,Письмо
3417,765,17.11.2025,4.5,Аудирование
3418,765,05.11.2025,4.9,Аудирование
3419,765,16.03.2026,5.0,Аудирование
3420,765,08.03.2026,4.3,Аудирование
3421,765,06.12.2025,5.0,Аудирование
3422,765,04.11.2025,3.8,Аудирование
3423,766,09.10.2025,4.6,Письмо
3424,766,23.09.2025,4.7,Грамматика
3425,766,24.08.2025,2.7,Лексика
3426,767,10.09.2024,3.1,Письмо
3427,767,30.01.2025,2.2,Грамматика
3428,767,17.12.2024,2.2,Аудирование
3429,767,27.11.2024,3.1,Письмо
3430,767,06.02.2025,1.8,Грамматика
3431,768,17.11.2025,1.8,Лексика
3432,768,31.01.2026,2.9,Лексика
3433,768,07.11.2025,2.3,Письмо
3434,768,25.01.2026,3.4,Лексика
3435,768,16.12.2025,1.3,Лексика
3436,768,26.09.2025,3.6,Грамматика
3437,769,21.02.2026,3.0,Аудирование
3438,769,13.02.2026,3.6,Письмо
3439,769,23.02.2026,2.5,Письмо
3440,769,26.05.2026,3.9,Лексика
3441,769,21.03.2026,2.3,Лексика
3442,769,17.04.2026,3.6,Письмо
3443,770,15.10.2024,3.2,Письмо
3444,770,31.01.2025,2.9,Лексика
3445,770,06.11.2024,1.7,Грамматика
3446,770,11.01.2025,3.9,Письмо
3447,770,12.03.2025,1.5,Аудирование
3448,771,26.11.2025,4.8,Грамматика
3449,771,20.02.2026,4.5,Грамматика
3450,771,02.11.2025,5.0,Грамматика
3451,771,24.10.2025,4.1,Письмо
3452,772,12.09.2025,1.9,Лексика
3453,772,31.08.2025,3.5,Письмо
3454,772,01.06.2025,3.2,Грамматика
3455,772,28.06.2025,2.0,Грамматика
3456,772,22.05.2025,2.5,Письмо
3457,772,11.05.2025,4.3,Грамматика
3458,772,13.09.2025,2.5,Лексика
3459,773,20.08.2024,5.0,Аудирование
3460,773,23.09.2024,4.8,Письмо
3461,773,05.10.2024,4.6,Грамматика
3462,773,28.09.2024,4.9,Письмо
3463,774,06.12.2025,1.0,Аудирование
3464,774,11.03.2026,1.0,Грамматика
3465,774,18.12.2025,1.0,Письмо
3466,774,03.12.2025,1.2,Грамматика
3467,775,04.12.2024,2.6,Лексика
3468,775,24.01.2025,2.1,Аудирование
3469,775,25.01.2025,2.4,Аудирование
3470,775,15.10.2024,3.4,Письмо
3471,775,25.12.2024,4.6,Лексика
3472,776,23.01.2026,5.0,Аудирование
3473,776,07.01.2026,4.2,Грамматика
3474,776,12.11.2025,4.8,Грамматика
3475,776,04.12.2025,4.1,Письмо
3476,776,14.02.2026,5.0,Аудирование
3477,777,20.08.2024,2.1,Лексика
3478,777,15.12.2024,1.0,Письмо
3479,777,08.10.2024,1.0,Грамматика
3480,778,19.07.2025,1.3,Грамматика
3481,778,24.09.2025,3.1,Грамматика
3482,778,23.07.2025,3.9,Аудирование
3483,779,05.02.2026,3.6,Письмо
3484,779,19.01.2026,4.9,Грамматика
3485,779,14.01.2026,3.1,Письмо
3486,779,18.04.2026,5.0,Грамматика
3487,779,16.04.2026,4.2,Лексика
3488,779,03.01.2026,4.7,Письмо
3489,780,14.05.2024,3.2,Письмо
3490,780,23.09.2024,2.3,Письмо
3491,780,03.07.2024,3.4,Грамматика
3492,780,07.06.2024,3.4,Лексика
3493,780,15.07.2024,2.5,Аудирование
3494,780,25.05.2024,3.1,Письмо
3495,780,23.09.2024,1.7,Грамматика
3496,781,25.12.2025,4.2,Лексика
3497,781,02.01.2026,2.9,Письмо
3498,781,06.10.2025,3.7,Лексика
3499,781,23.09.2025,5.0,Лексика
3500,781,19.12.2025,3.2,Грамматика
3501,781,10.12.2025,4.5,Письмо
3502,782,08.07.2025,3.3,Письмо
3503,782,17.08.2025,4.0,Грамматика
3504,782,08.12.2025,4.0,Лексика
3505,782,12.09.2025,4.2,Грамматика
3506,782,09.07.2025,3.7,Лексика
3507,782,26.11.2025,2.8,Грамматика
3508,783,18.04.2026,4.0,Письмо
3509,783,22.06.2026,3.9,Письмо
3510,783,26.05.2026,3.3,Письмо
3511,784,26.08.2024,3.4,Письмо
3512,784,11.09.2024,3.5,Лексика
3513,784,05.10.2024,2.0,Письмо
3514,785,28.06.2025,2.6,Грамматика
3515,785,12.02.2025,3.6,Аудирование
3516,785,14.02.2025,2.7,Грамматика
3517,785,31.03.2025,2.6,Аудирование
3518,785,18.07.2025,3.3,Аудирование
3519,786,18.07.2025,3.4,Письмо
3520,786,10.08.2025,3.2,Письмо
3521,786,30.12.2025,1.9,Лексика
3522,786,20.07.2025,2.1,Аудирование
3523,787,12.01.2026,4.7,Грамматика
3524,787,07.04.2026,5.0,Грамматика
3525,788,24.07.2024,4.4,Грамматика
3526,788,02.11.2024,5.0,Грамматика
3527,788,09.08.2024,2.6,Аудирование
3528,788,01.10.2024,3.6,Грамматика
3529,788,15.08.2024,2.5,Лексика
3530,789,18.12.2025,3.2,Лексика
3531,789,17.12.2025,3.5,Грамматика
3532,789,30.01.2026,3.7,Лексика
3533,789,15.04.2026,3.8,Лексика
3534,789,03.02.2026,3.9,Письмо
3535,789,22.05.2026,2.6,Лексика
3536,789,03.05.2026,5.0,Лексика
3537,790,23.07.2025,2.4,Аудирование
3538,790,26.05.2025,2.7,Грамматика
3539,791,15.07.2025,1.0,Письмо
3540,791,20.03.2025,3.2,Письмо
3541,791,01.09.2025,1.0,Грамматика
3542,791,23.07.2025,1.0,Аудирование
3543,791,13.04.2025,1.3,Лексика
3544,791,04.09.2025,1.0,Грамматика
3545,791,24.05.2025,1.0,Аудирование
3546,792,24.10.2024,4.2,Письмо
3547,792,19.02.2025,3.6,Грамматика
3548,792,03.01.2025,3.7,Письмо
3549,792,29.12.2024,3.7,Грамматика
3550,792,28.01.2025,3.2,Грамматика
3551,793,04.11.2024,3.3,Грамматика
3552,793,28.11.2024,2.5,Письмо
3553,793,07.04.2025,2.1,Аудирование
3554,794,12.05.2025,3.8,Аудирование
3555,794,27.02.2025,3.1,Лексика
3556,794,11.04.2025,3.2,Аудирование
3557,794,04.03.2025,2.4,Грамматика
3558,794,29.06.2025,2.7,Грамматика
3559,795,29.12.2024,5.0,Аудирование
3560,795,16.03.2025,5.0,Лексика
3561,795,09.02.2025,3.6,Аудирование
3562,795,21.01.2025,4.0,Грамматика
3563,795,31.12.2024,5.0,Лексика
3564,796,09.09.2024,3.9,Грамматика
3565,796,12.10.2024,1.0,Письмо
3566,796,29.07.2024,2.5,Лексика
3567,797,05.02.2025,1.0,Письмо
3568,797,11.01.2025,1.0,Письмо
3569,797,13.12.2024,1.0,Грамматика
3570,797,29.12.2024,1.0,Лексика
3571,797,09.12.2024,1.0,Письмо
3572,797,01.11.2024,1.0,Письмо
3573,798,09.04.2025,3.3,Аудирование
3574,798,16.02.2025,4.7,Аудирование
3575,799,22.06.2024,4.5,Лексика
3576,799,28.08.2024,3.5,Грамматика
3577,799,29.08.2024,2.8,Лексика
3578,799,23.06.2024,4.1,Грамматика
3579,799,21.10.2024,3.9,Лексика
3580,799,25.06.2024,5.0,Грамматика
3581,799,31.05.2024,3.6,Лексика
3582,800,11.09.2025,3.3,Грамматика
3583,800,04.12.2025,2.7,Лексика
3584,800,16.10.2025,1.5,Письмо
3585,800,04.09.2025,1.8,Лексика
3586,800,17.10.2025,2.2,Письмо
3587,800,11.08.2025,3.0,Аудирование
3588,800,07.10.2025,2.3,Аудирование
3589,801,11.05.2025,1.0,Аудирование
3590,801,06.01.2025,1.0,Лексика
3591,801,25.12.2024,1.6,Грамматика
3592,801,06.05.2025,1.0,Лексика
3593,801,05.03.2025,1.0,Аудирование
3594,802,12.12.2024,3.9,Лексика
3595,802,27.07.2024,3.5,Грамматика
3596,803,06.03.2025,3.9,Письмо
3597,803,30.05.2025,3.1,Лексика
3598,803,16.12.2024,3.5,Письмо
3599,803,08.02.2025,3.9,Письмо
3600,803,28.05.2025,4.3,Грамматика
3601,804,29.04.2025,4.1,Аудирование
3602,804,27.04.2025,3.1,Грамматика
3603,804,10.03.2025,4.6,Грамматика
3604,804,14.03.2025,2.1,Письмо
3605,804,02.08.2025,3.3,Аудирование
3606,804,29.05.2025,2.6,Грамматика
3607,804,10.08.2025,2.5,Лексика
3608,805,20.01.2026,3.8,Грамматика
3609,805,30.11.2025,3.6,Письмо
3610,805,11.03.2026,4.3,Письмо
3611,805,21.12.2025,4.5,Письмо
3612,806,19.06.2024,2.4,Письмо
3613,806,04.05.2024,2.0,Аудирование
3614,806,13.06.2024,2.6,Письмо
3615,806,13.08.2024,3.4,Лексика
3616,806,13.09.2024,3.0,Лексика
3617,806,18.08.2024,2.2,Аудирование
3618,806,24.09.2024,4.4,Грамматика
3619,807,10.02.2025,1.0,Грамматика
3620,807,17.12.2024,1.9,Аудирование
3621,807,08.12.2024,1.4,Письмо
3622,807,03.02.2025,1.1,Грамматика
3623,807,28.01.2025,1.1,Лексика
3624,807,08.10.2024,3.6,Лексика
3625,808,21.10.2024,4.4,Письмо
3626,808,04.12.2024,1.8,Лексика
3627,808,25.08.2024,3.4,Лексика
3628,808,16.11.2024,2.1,Лексика
3629,808,14.11.2024,2.2,Аудирование
3630,808,29.08.2024,2.6,Письмо
3631,809,18.02.2026,3.8,Грамматика
3632,809,16.03.2026,2.3,Аудирование
3633,809,06.12.2025,3.3,Письмо
3634,809,12.11.2025,3.7,Грамматика
3635,809,27.01.2026,2.6,Грамматика
3636,809,28.10.2025,2.9,Грамматика
3637,810,13.05.2026,1.0,Аудирование
3638,810,27.04.2026,1.0,Письмо
3639,810,07.03.2026,1.9,Аудирование
3640,810,08.04.2026,1.1,Письмо
3641,810,08.01.2026,1.7,Лексика
3642,810,04.04.2026,1.8,Письмо
3643,811,14.05.2025,4.2,Письмо
3644,811,10.04.2025,2.6,Письмо
3645,811,02.05.2025,1.7,Лексика
3646,811,25.08.2025,2.8,Аудирование
3647,811,04.06.2025,2.5,Аудирование
3648,811,13.04.2025,1.0,Грамматика
3649,812,24.07.2025,1.8,Лексика
3650,812,28.11.2025,2.2,Лексика
3651,812,23.10.2025,1.8,Письмо
3652,813,01.04.2026,4.9,Аудирование
3653,813,03.12.2025,4.3,Грамматика
3654,814,04.05.2026,4.6,Письмо
3655,814,10.05.2026,2.5,Грамматика
3656,814,08.06.2026,2.9,Аудирование
3657,814,12.03.2026,3.0,Лексика
3658,814,06.06.2026,2.5,Грамматика
3659,814,25.01.2026,4.1,Грамматика
3660,815,15.09.2025,1.0,Аудирование
3661,815,13.08.2025,1.0,Лексика
3662,815,27.05.2025,2.3,Письмо
3663,815,21.10.2025,1.0,Письмо
3664,815,01.08.2025,1.0,Аудирование
3665,816,23.07.2025,4.1,Лексика
3666,816,23.06.2025,5.0,Аудирование
3667,816,05.07.2025,3.1,Аудирование
3668,816,25.07.2025,3.4,Аудирование
3669,816,10.07.2025,3.5,Аудирование
3670,817,23.12.2025,2.5,Лексика
3671,817,28.11.2025,2.5,Грамматика
3672,817,02.04.2026,2.9,Лексика
3673,817,04.03.2026,4.1,Аудирование
3674,818,12.06.2024,4.2,Лексика
3675,818,02.07.2024,3.2,Аудирование
3676,818,31.07.2024,3.0,Лексика
3677,818,12.09.2024,1.7,Лексика
3678,818,04.10.2024,3.9,Аудирование
3679,818,12.09.2024,3.6,Письмо
3680,819,15.04.2025,4.7,Письмо
3681,819,01.02.2025,3.8,Аудирование
3682,820,07.04.2025,1.5,Грамматика
3683,820,09.04.2025,3.4,Грамматика
3684,820,12.05.2025,5.0,Грамматика
3685,820,16.07.2025,3.4,Лексика
3686,820,20.05.2025,2.9,Грамматика
3687,820,29.04.2025,2.4,Письмо
3688,820,28.04.2025,3.6,Лексика
3689,821,24.04.2025,1.4,Письмо
3690,821,06.05.2025,2.3,Лексика
3691,821,26.04.2025,2.0,Лексика
3692,821,21.06.2025,2.2,Письмо
3693,821,22.02.2025,2.6,Лексика
3694,822,04.02.2026,4.7,Аудирование
3695,822,29.01.2026,3.7,Лексика
3696,822,02.01.2026,4.5,Лексика
3697,822,11.12.2025,5.0,Грамматика
3698,822,01.02.2026,5.0,Письмо
3699,822,16.01.2026,5.0,Аудирование
3700,823,02.05.2025,3.6,Письмо
3701,823,03.01.2025,4.6,Аудирование
3702,823,15.02.2025,3.6,Грамматика
3703,823,06.02.2025,3.3,Письмо
3704,824,29.12.2025,4.1,Грамматика
3705,824,03.01.2026,3.0,Лексика
3706,824,11.03.2026,3.1,Аудирование
3707,824,29.12.2025,3.4,Письмо
3708,825,09.09.2025,3.4,Письмо
3709,825,14.06.2025,4.2,Аудирование
3710,825,26.08.2025,3.0,Аудирование
3711,825,28.07.2025,2.5,Грамматика
3712,825,11.04.2025,3.6,Аудирование
3713,825,23.07.2025,3.9,Письмо
3714,825,15.05.2025,3.1,Грамматика
3715,826,23.12.2025,4.0,Лексика
3716,826,11.03.2026,3.6,Лексика
3717,826,22.03.2026,3.3,Письмо
3718,826,21.04.2026,3.8,Аудирование
3719,826,10.01.2026,2.7,Лексика
3720,827,23.01.2026,1.0,Лексика
3721,827,11.12.2025,4.9,Письмо
3722,828,08.11.2025,3.3,Письмо
3723,828,27.02.2026,3.9,Лексика
3724,828,07.01.2026,2.7,Лексика
3725,829,02.02.2026,2.4,Письмо
3726,829,26.12.2025,3.9,Грамматика
3727,829,11.04.2026,1.0,Аудирование
3728,829,18.02.2026,2.9,Письмо
3729,830,19.11.2024,3.2,Лексика
3730,830,03.11.2024,3.0,Лексика
3731,831,09.04.2026,1.0,Лексика
3732,831,30.12.2025,1.9,Аудирование
3733,832,13.01.2025,3.8,Грамматика
3734,832,02.11.2024,2.3,Аудирование
3735,833,17.08.2024,5.0,Лексика
3736,833,06.09.2024,3.9,Аудирование
3737,833,17.06.2024,3.4,Лексика
3738,833,12.05.2024,4.9,Лексика
3739,834,02.02.2026,3.0,Лексика
3740,834,09.02.2026,4.2,Грамматика
3741,834,03.05.2026,3.6,Лексика
3742,834,08.03.2026,1.8,Письмо
3743,834,16.07.2026,1.0,Аудирование
3744,834,01.06.2026,1.0,Аудирование
3745,834,04.02.2026,2.9,Письмо
3746,835,02.10.2025,5.0,Письмо
3747,835,05.10.2025,3.3,Письмо
3748,835,27.08.2025,1.3,Письмо
3749,835,20.10.2025,3.8,Аудирование
3750,835,15.08.2025,2.4,Грамматика
3751,835,12.09.2025,3.5,Лексика
3752,836,21.06.2025,2.2,Грамматика
3753,836,11.03.2025,3.0,Аудирование
3754,836,02.02.2025,2.9,Аудирование
3755,836,18.02.2025,2.9,Письмо
3756,836,30.06.2025,2.5,Лексика
3757,837,14.01.2025,1.4,Аудирование
3758,837,13.09.2024,3.2,Письмо
3759,837,03.02.2025,1.0,Грамматика
3760,837,27.08.2024,4.2,Лексика
3761,837,25.12.2024,1.2,Аудирование
3762,838,09.04.2025,1.0,Письмо
3763,838,16.11.2024,2.8,Письмо
3764,838,29.01.2025,1.0,Письмо
3765,838,23.11.2024,2.4,Лексика
3766,839,22.04.2025,1.0,Аудирование
3767,839,17.09.2025,1.0,Аудирование
3768,839,06.06.2025,1.8,Грамматика
3769,840,06.06.2025,2.8,Письмо
3770,840,10.07.2025,3.0,Грамматика
3771,840,03.07.2025,3.8,Грамматика
3772,840,04.06.2025,1.8,Письмо
3773,840,07.08.2025,2.1,Грамматика
3774,840,07.05.2025,2.5,Лексика
3775,841,23.06.2026,4.7,Аудирование
3776,841,24.03.2026,4.3,Письмо
3777,841,06.05.2026,4.3,Письмо
3778,841,22.03.2026,3.2,Аудирование
3779,841,19.04.2026,5.0,Аудирование
3780,841,30.03.2026,3.2,Лексика
3781,842,24.01.2026,3.3,Грамматика
3782,842,14.11.2025,2.8,Грамматика
3783,842,30.03.2026,3.3,Письмо
3784,842,31.12.2025,2.5,Письмо
3785,843,06.04.2025,5.0,Грамматика
3786,843,01.05.2025,4.3,Грамматика
3787,843,02.04.2025,3.3,Письмо
3788,843,27.03.2025,4.0,Аудирование
3789,843,23.04.2025,2.0,Грамматика
3790,843,23.04.2025,5.0,Лексика
3791,844,29.05.2025,2.8,Лексика
3792,844,30.05.2025,3.9,Грамматика
3793,845,30.10.2025,1.0,Аудирование
3794,845,29.07.2025,4.5,Грамматика
3795,845,05.08.2025,4.8,Аудирование
3796,845,27.09.2025,1.0,Лексика
3797,845,05.10.2025,1.4,Письмо
3798,846,23.07.2026,4.0,Лексика
3799,846,13.08.2026,2.1,Письмо
3800,846,20.06.2026,2.0,Письмо
3801,846,10.07.2026,1.9,Лексика
3802,846,09.05.2026,1.0,Аудирование
3803,846,26.02.2026,2.1,Грамматика
3804,846,22.05.2026,2.7,Грамматика
3805,847,08.05.2025,5.0,Письмо
3806,847,16.12.2024,5.0,Письмо
3807,847,07.06.2025,5.0,Письмо
3808,847,25.04.2025,5.0,Грамматика
3809,848,12.04.2025,3.3,Лексика
3810,848,16.06.2025,1.1,Письмо
3811,848,10.05.2025,2.2,Грамматика
3812,848,11.04.2025,3.2,Лексика
3813,848,22.03.2025,1.8,Грамматика
3814,849,15.08.2025,1.5,Аудирование
3815,849,11.09.2025,1.0,Письмо
3816,849,16.06.2025,2.2,Письмо
3817,849,25.08.2025,1.0,Аудирование
3818,849,16.08.2025,1.0,Письмо
3819,850,21.11.2025,5.0,Аудирование
3820,850,28.09.2025,3.0,Лексика
3821,850,16.10.2025,4.3,Аудирование
3822,850,17.01.2026,3.6,Письмо
3823,850,03.01.2026,5.0,Грамматика
3824,850,17.09.2025,3.5,Лексика
3825,850,21.12.2025,3.7,Аудирование
3826,851,06.02.2025,1.0,Грамматика
3827,851,04.03.2025,1.0,Письмо
3828,851,17.01.2025,1.0,Аудирование
3829,851,11.11.2024,2.8,Грамматика
3830,851,16.11.2024,1.1,Лексика
3831,851,03.02.2025,1.0,Лексика
3832,852,10.11.2024,3.3,Аудирование
3833,852,26.09.2024,1.4,Грамматика
3834,852,05.10.2024,2.7,Лексика
3835,852,13.09.2024,3.8,Письмо
3836,852,16.09.2024,1.2,Грамматика
3837,853,13.02.2026,5.0,Аудирование
3838,853,30.04.2026,3.9,Лексика
3839,853,21.05.2026,5.0,Грамматика
3840,853,26.05.2026,5.0,Лексика
3841,853,05.05.2026,4.5,Грамматика
3842,853,16.04.2026,3.6,Лексика
3843,854,18.09.2025,2.7,Письмо
3844,854,16.01.2026,2.8,Грамматика
3845,854,12.11.2025,2.0,Лексика
3846,854,01.01.2026,3.7,Аудирование
3847,855,09.08.2025,2.2,Письмо
3848,855,22.11.2025,4.1,Грамматика
3849,855,22.12.2025,3.5,Аудирование
3850,856,29.11.2024,1.8,Лексика
3851,856,11.02.2025,2.4,Письмо
3852,856,06.10.2024,2.9,Письмо
3853,856,05.01.2025,4.5,Лексика
3854,856,16.01.2025,3.0,Письмо
3855,856,17.01.2025,2.8,Грамматика
3856,856,19.11.2024,2.7,Письмо
3857,857,29.05.2025,3.9,Письмо
3858,857,27.08.2025,4.8,Аудирование
3859,857,18.03.2025,3.6,Лексика
3860,857,04.08.2025,2.9,Лексика
3861,857,02.06.2025,4.7,Письмо
3862,857,09.07.2025,5.0,Грамматика
3863,858,19.04.2025,2.2,Письмо
3864,858,26.06.2025,2.3,Письмо
3865,858,21.04.2025,3.3,Лексика
3866,858,19.05.2025,3.6,Лексика
3867,858,23.08.2025,2.7,Лексика
3868,858,27.08.2025,2.4,Аудирование
3869,859,10.01.2025,2.6,Аудирование
3870,859,17.01.2025,1.5,Грамматика
3871,859,21.11.2024,3.4,Лексика
3872,859,12.09.2024,3.2,Письмо
3873,860,10.07.2024,5.0,Письмо
3874,860,14.10.2024,5.0,Письмо
3875,860,14.06.2024,3.6,Письмо
3876,860,24.04.2024,5.0,Письмо
3877,860,24.07.2024,4.0,Письмо
3878,860,21.07.2024,4.4,Лексика
3879,860,23.08.2024,4.4,Лексика
3880,861,19.07.2025,4.0,Грамматика
3881,861,25.05.2025,3.6,Письмо
3882,861,23.04.2025,4.5,Письмо
3883,861,24.03.2025,4.1,Аудирование
3884,861,06.05.2025,4.0,Лексика
3885,861,18.06.2025,4.5,Грамматика
3886,861,16.04.2025,2.9,Лексика
3887,862,11.07.2026,1.0,Аудирование
3888,862,16.06.2026,1.0,Аудирование
3889,862,25.02.2026,2.6,Лексика
3890,863,15.12.2024,5.0,Лексика
3891,863,09.03.2025,4.0,Письмо
3892,863,19.02.2025,3.9,Лексика
3893,863,08.05.2025,4.1,Аудирование
3894,863,17.02.2025,4.1,Грамматика
3895,863,06.05.2025,3.9,Аудирование
3896,864,29.07.2025,3.8,Лексика
3897,864,26.11.2025,4.2,Лексика
3898,864,01.12.2025,3.3,Лексика
3899,864,07.11.2025,3.7,Грамматика
3900,865,12.06.2025,5.0,Грамматика
3901,865,26.03.2025,4.0,Грамматика
3902,865,27.04.2025,5.0,Аудирование
3903,865,18.05.2025,4.6,Грамматика
3904,865,08.07.2025,5.0,Письмо
3905,866,09.02.2026,1.0,Письмо
3906,866,02.02.2026,1.0,Аудирование
3907,866,14.05.2026,1.0,Аудирование
3908,866,23.02.2026,1.0,Лексика
3909,866,05.01.2026,1.8,Лексика
3910,866,07.02.2026,1.0,Письмо
3911,867,04.07.2024,3.0,Грамматика
3912,867,26.10.2024,2.5,Аудирование
3913,867,02.08.2024,3.8,Аудирование
3914,867,07.07.2024,3.6,Лексика
3915,867,03.11.2024,3.2,Грамматика
3916,868,19.07.2024,4.6,Письмо
3917,868,21.09.2024,1.3,Аудирование
3918,868,22.06.2024,2.4,Аудирование
3919,868,11.10.2024,1.1,Письмо
3920,869,19.09.2024,1.6,Аудирование
3921,869,21.09.2024,3.2,Лексика
3922,869,29.09.2024,1.8,Аудирование
3923,869,06.01.2025,2.2,Письмо
3924,869,16.01.2025,2.0,Аудирование
3925,869,03.09.2024,3.2,Грамматика
3926,870,30.08.2024,2.2,Лексика
3927,870,15.12.2024,1.5,Грамматика
3928,870,23.10.2024,3.0,Лексика
3929,870,23.10.2024,2.4,Аудирование
3930,870,28.08.2024,2.9,Аудирование
3931,871,03.06.2024,3.8,Лексика
3932,871,29.09.2024,1.0,Аудирование
3933,871,01.06.2024,4.2,Грамматика
3934,872,01.10.2024,1.0,Лексика
3935,872,01.10.2024,1.0,Аудирование
3936,872,14.09.2024,1.0,Аудирование
3937,872,04.07.2024,1.7,Грамматика
3938,873,07.11.2024,5.0,Аудирование
3939,873,17.08.2024,4.0,Письмо
3940,873,28.11.2024,4.7,Письмо
3941,873,27.06.2024,4.0,Грамматика
3942,873,25.10.2024,3.0,Письмо
3943,873,06.09.2024,4.1,Лексика
3944,873,28.06.2024,4.3,Грамматика
3945,874,28.08.2025,3.1,Аудирование
3946,874,21.08.2025,3.8,Письмо
3947,874,04.04.2025,2.6,Письмо
3948,874,10.04.2025,2.4,Лексика
3949,874,15.08.2025,2.9,Лексика
3950,874,15.08.2025,2.0,Аудирование
3951,875,04.02.2025,3.4,Аудирование
3952,875,19.12.2024,3.1,Грамматика
3953,876,07.11.2025,1.7,Аудирование
3954,876,09.09.2025,2.9,Лексика
3955,877,29.10.2024,3.8,Аудирование
3956,877,14.10.2024,2.8,Письмо
3957,877,18.01.2025,2.8,Аудирование
3958,877,14.11.2024,3.7,Грамматика
3959,877,15.09.2024,4.1,Грамматика
3960,877,24.12.2024,4.0,Лексика
3961,877,06.09.2024,3.6,Письмо
3962,878,13.10.2025,3.4,Грамматика
3963,878,14.08.2025,2.7,Грамматика
3964,878,20.09.2025,4.8,Письмо
3965,878,17.11.2025,4.4,Лексика
3966,878,20.11.2025,3.3,Аудирование
3967,879,01.01.2025,1.0,Грамматика
3968,879,28.10.2024,3.3,Лексика
3969,880,16.02.2026,2.4,Письмо
3970,880,14.01.2026,3.0,Грамматика
3971,880,20.05.2026,2.2,Аудирование
3972,880,22.05.2026,2.5,Грамматика
3973,880,14.06.2026,2.9,Письмо
3974,881,04.07.2025,2.8,Аудирование
3975,881,15.11.2025,1.0,Письмо
3976,881,02.08.2025,2.1,Письмо
3977,881,09.12.2025,1.0,Грамматика
3978,881,11.07.2025,4.0,Грамматика
3979,881,12.09.2025,1.7,Аудирование
3980,881,18.08.2025,2.0,Грамматика
3981,882,30.11.2024,3.8,Аудирование
3982,882,07.02.2025,3.8,Письмо
3983,882,28.12.2024,5.0,Письмо
3984,882,28.12.2024,4.8,Грамматика
3985,882,28.01.2025,3.6,Аудирование
3986,883,31.08.2024,1.0,Грамматика
3987,883,23.04.2024,3.2,Лексика
3988,884,06.07.2024,3.1,Письмо
3989,884,20.04.2024,5.0,Лексика
3990,884,27.05.2024,4.9,Письмо
3991,884,21.04.2024,4.0,Аудирование
3992,884,14.04.2024,4.7,Грамматика
3993,885,05.09.2024,2.6,Грамматика
3994,885,20.09.2024,4.2,Письмо
3995,885,17.10.2024,2.5,Письмо
3996,886,11.07.2026,3.0,Письмо
3997,886,05.06.2026,2.3,Лексика
3998,886,19.07.2026,4.7,Письмо
3999,887,01.09.2024,4.9,Грамматика
4000,887,13.08.2024,3.7,Лексика
4001,887,17.07.2024,5.0,Аудирование
4002,887,22.05.2024,5.0,Лексика
4003,888,08.06.2026,2.5,Грамматика
4004,888,01.07.2026,3.1,Грамматика
4005,889,04.03.2026,3.4,Письмо
4006,889,05.06.2026,2.9,Грамматика
4007,889,04.06.2026,3.8,Грамматика
4008,889,21.06.2026,3.6,Лексика
4009,889,25.04.2026,4.4,Грамматика
4010,889,12.04.2026,3.3,Лексика
4011,890,05.12.2025,1.8,Письмо
4012,890,19.10.2025,3.1,Лексика
4013,890,24.09.2025,2.3,Грамматика
4014,890,14.01.2026,1.0,Грамматика
4015,890,04.09.2025,3.8,Аудирование
4016,891,06.04.2025,5.0,Письмо
4017,891,28.11.2024,4.1,Грамматика
4018,892,20.04.2025,1.0,Письмо
4019,892,10.07.2025,1.6,Лексика
4020,892,04.05.2025,3.3,Лексика
4021,892,27.05.2025,3.5,Лексика
4022,893,03.01.2026,3.7,Письмо
4023,893,26.01.2026,2.8,Письмо
4024,894,03.09.2024,2.8,Грамматика
4025,894,22.09.2024,3.8,Аудирование
4026,894,31.05.2024,4.1,Грамматика
4027,894,07.07.2024,4.0,Аудирование
4028,894,11.08.2024,4.5,Грамматика
4029,894,04.09.2024,3.7,Лексика
4030,894,25.07.2024,4.1,Аудирование
4031,895,06.03.2026,4.0,Аудирование
4032,895,23.07.2026,4.2,Аудирование
4033,895,22.05.2026,5.0,Аудирование
4034,895,19.06.2026,4.4,Грамматика
4035,895,07.03.2026,2.7,Грамматика
